transaction_id,date,store_id,region,product_id,category,price,quantity,discount_pct,amount,gender,age_group,payment_method,is_promo_period
10404,2025-04-13,21,Екатеринбург,65,БАД и витамины,469.32,1,0.0,469.32,Женский,18-30,Онлайн,1
10405,2025-04-13,16,Казань,47,Косметика и гигиена,202.36,3,0.1,546.37,Мужской,18-30,Карта,1
10406,2025-04-14,1,Москва,49,Косметика и гигиена,384.98,7,0.1,2425.37,Мужской,31-45,Онлайн,1
10407,2025-04-14,13,Санкт-Петербург,23,Лекарства (без рецепта),295.31,10,0.05,2805.44,Женский,60+,Наличные,1
10408,2025-04-14,10,Санкт-Петербург,50,Косметика и гигиена,316.91,3,0.0,950.73,Женский,18-30,Карта,1
10409,2025-04-14,20,Екатеринбург,53,БАД и витамины,396.5,2,0.0,793.0,Мужской,31-45,Наличные,1
10410,2025-04-14,7,Москва,27,Лекарства (без рецепта),257.62,1,0.0,257.62,Мужской,46-60,Онлайн,1
10411,2025-04-14,20,Екатеринбург,55,БАД и витамины,576.48,1,0.0,576.48,Женский,60+,Наличные,1
10412,2025-04-14,8,Москва,3,Лекарства (рецепт),283.27,4,0.05,1076.43,Женский,31-45,Карта,1
10413,2025-04-14,20,Екатеринбург,37,Косметика и гигиена,362.46,1,0.05,344.34,Мужской,60+,Карта,1
10414,2025-04-14,21,Екатеринбург,55,БАД и витамины,576.48,1,0.1,518.83,Мужской,46-60,Наличные,1
10415,2025-04-14,18,Новосибирск,31,Лекарства (без рецепта),256.56,4,0.0,1026.24,Женский,18-30,Карта,1
10416,2025-04-14,17,Новосибирск,9,Лекарства (рецепт),319.32,2,0.0,638.64,Женский,60+,Карта,1
10417,2025-04-14,20,Екатеринбург,54,БАД и витамины,629.24,2,0.0,1258.48,Женский,18-30,Карта,1
10418,2025-04-14,9,Санкт-Петербург,9,Лекарства (рецепт),319.32,1,0.0,319.32,Женский,18-30,Онлайн,1
10419,2025-04-14,7,Москва,52,БАД и витамины,398.63,4,0.05,1514.79,Женский,31-45,Онлайн,1
10420,2025-04-14,3,Москва,23,Лекарства (без рецепта),295.31,5,0.0,1476.55,Мужской,31-45,Карта,1
10421,2025-04-14,16,Казань,66,БАД и витамины,602.57,3,0.05,1717.32,Мужской,46-60,Онлайн,1
10422,2025-04-14,3,Москва,32,Лекарства (без рецепта),321.04,4,0.0,1284.16,Женский,46-60,Онлайн,1
10423,2025-04-14,18,Новосибирск,23,Лекарства (без рецепта),295.31,9,0.0,2657.79,Мужской,31-45,Наличные,1
10424,2025-04-14,8,Москва,8,Лекарства (рецепт),329.77,7,0.15,1962.13,Мужской,18-30,Онлайн,1
10425,2025-04-14,13,Санкт-Петербург,45,Косметика и гигиена,408.22,4,0.0,1632.88,Женский,60+,Наличные,1
10426,2025-04-14,6,Москва,47,Косметика и гигиена,202.36,4,0.15,688.02,Женский,31-45,Карта,1
10427,2025-04-14,10,Санкт-Петербург,24,Лекарства (без рецепта),295.65,5,0.0,1478.25,Женский,60+,Карта,1
10428,2025-04-14,12,Санкт-Петербург,42,Косметика и гигиена,245.36,4,0.1,883.3,Женский,31-45,Наличные,1
10429,2025-04-14,21,Екатеринбург,12,Лекарства (рецепт),403.77,2,0.1,726.79,Мужской,46-60,Карта,1
10430,2025-04-14,7,Москва,11,Лекарства (рецепт),348.5,3,0.0,1045.5,Мужской,46-60,Онлайн,1
10431,2025-04-14,11,Санкт-Петербург,8,Лекарства (рецепт),329.77,4,0.0,1319.08,Женский,31-45,Карта,1
10432,2025-04-14,13,Санкт-Петербург,18,Лекарства (без рецепта),359.03,3,0.0,1077.09,Женский,60+,Онлайн,1
10433,2025-04-14,13,Санкт-Петербург,54,БАД и витамины,629.24,1,0.0,629.24,Мужской,46-60,Карта,1
10434,2025-04-14,12,Санкт-Петербург,64,БАД и витамины,436.83,1,0.0,436.83,Мужской,60+,Наличные,1
10435,2025-04-14,12,Санкт-Петербург,18,Лекарства (без рецепта),359.03,5,0.0,1795.15,Женский,18-30,Карта,1
10436,2025-04-14,19,Новосибирск,9,Лекарства (рецепт),319.32,4,0.0,1277.28,Женский,31-45,Карта,1
10437,2025-04-14,16,Казань,57,БАД и витамины,529.38,1,0.0,529.38,Мужской,31-45,Онлайн,1
10438,2025-04-14,7,Москва,37,Косметика и гигиена,362.46,4,0.0,1449.84,Женский,31-45,Карта,1
10439,2025-04-14,22,Екатеринбург,22,Лекарства (без рецепта),296.25,4,0.0,1185.0,Женский,18-30,Карта,1
10440,2025-04-14,11,Санкт-Петербург,28,Лекарства (без рецепта),235.28,5,0.05,1117.58,Женский,46-60,Карта,1
10441,2025-04-14,11,Санкт-Петербург,30,Лекарства (без рецепта),347.78,3,0.0,1043.34,Мужской,31-45,Онлайн,1
10442,2025-04-14,22,Екатеринбург,25,Лекарства (без рецепта),284.73,9,0.0,2562.57,Женский,60+,Карта,1
10443,2025-04-14,18,Новосибирск,4,Лекарства (рецепт),386.79,1,0.0,386.79,Женский,18-30,Карта,1
10444,2025-04-14,5,Москва,34,Лекарства (без рецепта),247.64,11,0.0,2724.04,Мужской,31-45,Карта,1
10445,2025-04-14,7,Москва,66,БАД и витамины,602.57,2,0.1,1084.63,Женский,46-60,Онлайн,1
10446,2025-04-14,14,Казань,12,Лекарства (рецепт),403.77,1,0.0,403.77,Женский,60+,Онлайн,1
10447,2025-04-14,21,Екатеринбург,40,Косметика и гигиена,389.97,1,0.0,389.97,Женский,31-45,Наличные,1
10448,2025-04-14,2,Москва,2,Лекарства (рецепт),518.76,2,0.0,1037.52,Женский,60+,Наличные,1
10449,2025-04-14,17,Новосибирск,61,БАД и витамины,548.6,2,0.1,987.48,Мужской,46-60,Карта,1
10450,2025-04-14,8,Москва,43,Косметика и гигиена,308.93,1,0.05,293.48,Женский,60+,Наличные,1
10451,2025-04-14,18,Новосибирск,51,БАД и витамины,473.69,4,0.0,1894.76,Женский,31-45,Онлайн,1
10452,2025-04-14,18,Новосибирск,22,Лекарства (без рецепта),296.25,6,0.0,1777.5,Женский,31-45,Наличные,1
10453,2025-04-14,4,Москва,1,Лекарства (рецепт),310.8,1,0.0,310.8,Женский,46-60,Наличные,1
10454,2025-04-14,21,Екатеринбург,53,БАД и витамины,396.5,4,0.0,1586.0,Женский,46-60,Онлайн,1
10455,2025-04-14,12,Санкт-Петербург,10,Лекарства (рецепт),414.76,2,0.15,705.09,Женский,31-45,Наличные,1
10456,2025-04-14,2,Москва,59,БАД и витамины,728.23,4,0.05,2767.27,Женский,31-45,Онлайн,1
10457,2025-04-14,8,Москва,15,Лекарства (рецепт),465.24,5,0.0,2326.2,Мужской,60+,Наличные,1
10458,2025-04-14,3,Москва,5,Лекарства (рецепт),330.43,3,0.0,991.29,Женский,60+,Карта,1
10459,2025-04-14,5,Москва,31,Лекарства (без рецепта),256.56,13,0.0,3335.28,Мужской,31-45,Онлайн,1
10460,2025-04-14,10,Санкт-Петербург,27,Лекарства (без рецепта),257.62,7,0.0,1803.34,Женский,60+,Наличные,1
10461,2025-04-14,20,Екатеринбург,20,Лекарства (без рецепта),325.54,3,0.1,878.96,Женский,46-60,Наличные,1
10462,2025-04-14,3,Москва,63,БАД и витамины,710.23,1,0.15,603.7,Мужской,60+,Карта,1
10463,2025-04-14,16,Казань,6,Лекарства (рецепт),501.67,3,0.0,1505.01,Мужской,60+,Карта,1
10464,2025-04-14,10,Санкт-Петербург,47,Косметика и гигиена,202.36,3,0.0,607.08,Женский,18-30,Онлайн,1
10465,2025-04-14,4,Москва,51,БАД и витамины,473.69,2,0.0,947.38,Мужской,46-60,Карта,1
10466,2025-04-14,16,Казань,5,Лекарства (рецепт),330.43,3,0.0,991.29,Женский,60+,Онлайн,1
10467,2025-04-14,10,Санкт-Петербург,21,Лекарства (без рецепта),318.02,11,0.1,3148.4,Женский,60+,Наличные,1
10468,2025-04-14,6,Москва,30,Лекарства (без рецепта),347.78,2,0.05,660.78,Мужской,31-45,Карта,1
10469,2025-04-14,20,Екатеринбург,16,Лекарства (без рецепта),251.55,6,0.15,1282.91,Женский,31-45,Онлайн,1
10470,2025-04-14,9,Санкт-Петербург,20,Лекарства (без рецепта),325.54,7,0.05,2164.84,Женский,18-30,Карта,1
10471,2025-04-14,10,Санкт-Петербург,62,БАД и витамины,628.56,1,0.05,597.13,Мужской,46-60,Карта,1
10472,2025-04-14,17,Новосибирск,43,Косметика и гигиена,308.93,4,0.0,1235.72,Мужской,46-60,Карта,1
10473,2025-04-14,8,Москва,29,Лекарства (без рецепта),384.65,4,0.0,1538.6,Мужской,31-45,Карта,1
10474,2025-04-14,7,Москва,53,БАД и витамины,396.5,7,0.15,2359.17,Женский,46-60,Карта,1
10475,2025-04-14,19,Новосибирск,48,Косметика и гигиена,234.26,4,0.0,937.04,Мужской,60+,Карта,1
10476,2025-04-14,17,Новосибирск,42,Косметика и гигиена,245.36,5,0.05,1165.46,Женский,31-45,Карта,1
10477,2025-04-14,16,Казань,43,Косметика и гигиена,308.93,2,0.0,617.86,Женский,60+,Карта,1
10478,2025-04-14,19,Новосибирск,37,Косметика и гигиена,362.46,5,0.05,1721.68,Женский,46-60,Карта,1
10479,2025-04-14,16,Казань,18,Лекарства (без рецепта),359.03,4,0.0,1436.12,Женский,18-30,Карта,1
10480,2025-04-14,2,Москва,19,Лекарства (без рецепта),221.19,7,0.1,1393.5,Женский,46-60,Наличные,1
10481,2025-04-14,12,Санкт-Петербург,25,Лекарства (без рецепта),284.73,6,0.0,1708.38,Мужской,31-45,Карта,1
10482,2025-04-14,22,Екатеринбург,22,Лекарства (без рецепта),296.25,6,0.1,1599.75,Женский,60+,Онлайн,1
10483,2025-04-14,1,Москва,48,Косметика и гигиена,234.26,6,0.1,1265.0,Мужской,18-30,Онлайн,1
10484,2025-04-14,1,Москва,13,Лекарства (рецепт),383.03,1,0.0,383.03,Мужской,60+,Онлайн,1
10485,2025-04-14,4,Москва,14,Лекарства (рецепт),458.37,2,0.0,916.74,Мужской,18-30,Онлайн,1
10486,2025-04-14,2,Москва,22,Лекарства (без рецепта),296.25,9,0.0,2666.25,Мужской,46-60,Наличные,1
10487,2025-04-14,9,Санкт-Петербург,37,Косметика и гигиена,362.46,2,0.05,688.67,Женский,46-60,Наличные,1
10488,2025-04-14,7,Москва,46,Косметика и гигиена,312.96,1,0.0,312.96,Мужской,60+,Онлайн,1
10489,2025-04-14,12,Санкт-Петербург,22,Лекарства (без рецепта),296.25,8,0.0,2370.0,Мужской,31-45,Карта,1
10490,2025-04-14,13,Санкт-Петербург,10,Лекарства (рецепт),414.76,1,0.0,414.76,Мужской,46-60,Карта,1
10491,2025-04-14,13,Санкт-Петербург,32,Лекарства (без рецепта),321.04,4,0.15,1091.54,Женский,31-45,Карта,1
10492,2025-04-14,17,Новосибирск,19,Лекарства (без рецепта),221.19,7,0.0,1548.33,Женский,31-45,Онлайн,1
10493,2025-04-14,13,Санкт-Петербург,28,Лекарства (без рецепта),235.28,6,0.15,1199.93,Женский,46-60,Карта,1
10494,2025-04-14,8,Москва,32,Лекарства (без рецепта),321.04,5,0.0,1605.2,Мужской,31-45,Онлайн,1
10495,2025-04-14,1,Москва,65,БАД и витамины,469.32,3,0.0,1407.96,Мужской,18-30,Онлайн,1
10496,2025-04-14,8,Москва,34,Лекарства (без рецепта),247.64,6,0.0,1485.84,Женский,18-30,Онлайн,1
10497,2025-04-14,11,Санкт-Петербург,61,БАД и витамины,548.6,2,0.0,1097.2,Женский,31-45,Карта,1
10498,2025-04-14,6,Москва,54,БАД и витамины,629.24,1,0.0,629.24,Мужской,31-45,Карта,1
10499,2025-04-14,10,Санкт-Петербург,1,Лекарства (рецепт),310.8,6,0.15,1585.08,Женский,60+,Карта,1
10500,2025-04-14,6,Москва,22,Лекарства (без рецепта),296.25,2,0.0,592.5,Мужской,60+,Карта,1
10501,2025-04-14,15,Казань,20,Лекарства (без рецепта),325.54,6,0.0,1953.24,Мужской,18-30,Онлайн,1
10502,2025-04-14,7,Москва,45,Косметика и гигиена,408.22,2,0.0,816.44,Женский,31-45,Онлайн,1
10503,2025-04-14,11,Санкт-Петербург,38,Косметика и гигиена,312.62,1,0.0,312.62,Мужской,31-45,Онлайн,1
10504,2025-04-14,12,Санкт-Петербург,39,Косметика и гигиена,404.74,2,0.1,728.53,Мужской,18-30,Онлайн,1
10505,2025-04-14,18,Новосибирск,43,Косметика и гигиена,308.93,6,0.0,1853.58,Женский,60+,Карта,1
10506,2025-04-14,12,Санкт-Петербург,55,БАД и витамины,576.48,1,0.0,576.48,Мужской,60+,Карта,1
